NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	90.909	11	1	0	13666	13634	168	178	3.42e-59	25.4
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	56.881	109	16	1	10720	10394	651	728	2.81e-48	139
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	79.070	43	9	0	10310	10182	725	767	2.81e-48	79.0
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	64.780	159	28	1	6344	5868	1328	1458	2.08e-46	155
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	72.500	40	11	0	6558	6439	1289	1328	2.08e-46	57.0
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	86.667	90	12	0	8116	7847	1157	1246	1.69e-35	154
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	90.000	50	5	0	4194	4045	1776	1825	1.12e-27	90.5
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	68.421	38	12	0	3952	3839	1823	1860	1.12e-27	59.3
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	80.000	100	20	0	11474	11175	528	627	1.98e-145	154
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	98.246	57	1	0	11742	11572	472	528	1.98e-145	123
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	72.881	59	16	0	11981	11805	422	480	1.98e-145	97.1
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	47.573	103	20	1	12844	12536	267	335	1.98e-145	93.2
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	74.510	51	13	0	12468	12316	331	381	1.98e-145	88.2
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	80.000	40	8	0	12202	12083	383	422	1.98e-145	72.4
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	57.353	272	59	2	5131	4316	1555	1769	5.05e-90	240
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	51.852	135	28	1	5616	5212	1455	1552	5.05e-90	117
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	80.488	82	16	0	9270	9025	898	979	2.43e-84	111
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	74.419	86	22	0	9619	9362	812	897	2.43e-84	102
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	63.380	71	26	0	8942	8730	979	1049	2.43e-84	87.0
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	66.071	56	17	1	9860	9693	765	818	2.43e-84	80.9
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	65.116	129	16	1	14136	13750	69	168	3.42e-59	181
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	84.211	38	6	0	13550	13437	178	215	3.42e-59	70.1
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	90.909	11	1	0	13666	13634	168	178	3.42e-59	25.4
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	56.881	109	16	1	10720	10394	651	728	2.81e-48	139
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	79.070	43	9	0	10310	10182	725	767	2.81e-48	79.0
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	64.780	159	28	1	6344	5868	1328	1458	2.08e-46	155
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	72.500	40	11	0	6558	6439	1289	1328	2.08e-46	57.0
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	86.667	90	12	0	8116	7847	1157	1246	1.69e-35	154
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	90.000	50	5	0	4194	4045	1776	1825	1.12e-27	90.5
NC_082382.1:122473-136993	sp	Q076A3	MYH13_CANLF	68.421	38	12	0	3952	3839	1823	1860	1.12e-27	59.3
NC_082382.1:136691-136993	sp	Q90339	MYSS_CYPCA	79.365	63	13	0	201	13	1	63	1.76e-28	110
NC_082382.1:136465-136609	sp	Q8MJV1	MYH2_HORSE	87.500	48	6	0	144	1	69	116	9.24e-24	94.4
NC_082382.1:136221-136378	sp	Q90339	MYSS_CYPCA	90.385	52	5	0	157	2	116	167	1.15e-28	108
NC_082382.1:134787-134926	sp	Q90339	MYSS_CYPCA	91.304	46	4	0	139	2	336	381	2.82e-23	93.2
NC_082382.1:134304-134454	sp	Q90339	MYSS_CYPCA	88.000	50	6	0	150	1	422	471	3.07e-25	99.0
NC_082382.1:134044-134215	sp	Q28641	MYH4_RABIT	98.246	57	1	0	171	1	473	529	9.60e-34	123
NC_082382.1:133637-133944	sp	Q90339	MYSS_CYPCA	88.889	99	11	0	307	11	529	627	2.13e-47	164
NC_082382.1:131834-132090	sp	Q076A6	MYH1_CANLF	80.000	85	17	0	255	1	813	897	1.96e-27	107
NC_082382.1:131500-131743	sp	Q90339	MYSS_CYPCA	91.358	81	7	0	243	1	895	975	2.10e-40	143
NC_082382.1:131238-131415	sp	Q90339	MYSS_CYPCA	93.220	59	4	0	177	1	976	1034	1.62e-27	105
NC_082382.1:130998-131144	sp	Q90339	MYSS_CYPCA	97.917	48	1	0	146	3	1035	1082	3.13e-22	90.1
NC_082382.1:130319-130709	sp	Q90339	MYSS_CYPCA	93.750	112	7	0	336	1	1132	1243	1.91e-50	174
NC_082382.1:128617-128814	sp	Q90339	MYSS_CYPCA	95.385	65	3	0	197	3	1326	1390	2.27e-22	91.7
NC_082382.1:128349-128533	sp	Q90339	MYSS_CYPCA	91.803	61	5	0	183	1	1392	1452	2.42e-30	114
NC_082382.1:127920-128086	sp	Q90339	MYSS_CYPCA	92.727	55	4	0	166	2	1453	1507	6.77e-27	103
NC_082382.1:127295-127604	sp	Q90339	MYSS_CYPCA	89.320	103	11	0	309	1	1550	1652	4.67e-55	186
NC_082382.1:127001-127205	sp	Q90339	MYSS_CYPCA	92.647	68	5	0	204	1	1653	1720	1.47e-24	97.8
NC_082382.1:126520-126691	sp	Q90339	MYSS_CYPCA	96.491	57	2	0	171	1	1763	1819	7.01e-29	109
NC_082382.1:136691-136892	sp	Q90339	MYSS_CYPCA	79.365	63	13	0	201	13	1	63	4.43e-29	110
NC_082382.1:136465-136609	sp	Q8MJV1	MYH2_HORSE	87.500	48	6	0	144	1	69	116	9.24e-24	94.4
NC_082382.1:136221-136378	sp	Q90339	MYSS_CYPCA	90.385	52	5	0	157	2	116	167	1.15e-28	108
NC_082382.1:134787-134926	sp	Q90339	MYSS_CYPCA	91.304	46	4	0	139	2	336	381	2.82e-23	93.2
NC_082382.1:134304-134454	sp	Q90339	MYSS_CYPCA	88.000	50	6	0	150	1	422	471	3.07e-25	99.0
NC_082382.1:134044-134215	sp	Q28641	MYH4_RABIT	98.246	57	1	0	171	1	473	529	9.60e-34	123
NC_082382.1:133637-133944	sp	Q90339	MYSS_CYPCA	88.889	99	11	0	307	11	529	627	2.13e-47	164
NC_082382.1:131834-132090	sp	Q076A6	MYH1_CANLF	80.000	85	17	0	255	1	813	897	1.96e-27	107
NC_082382.1:131500-131743	sp	Q90339	MYSS_CYPCA	91.358	81	7	0	243	1	895	975	2.10e-40	143
NC_082382.1:131238-131415	sp	Q90339	MYSS_CYPCA	93.220	59	4	0	177	1	976	1034	1.62e-27	105
NC_082382.1:130998-131144	sp	Q90339	MYSS_CYPCA	97.917	48	1	0	146	3	1035	1082	3.13e-22	90.1
NC_082382.1:130319-130709	sp	Q90339	MYSS_CYPCA	93.750	112	7	0	336	1	1132	1243	1.91e-50	174
NC_082382.1:128617-128814	sp	Q90339	MYSS_CYPCA	95.385	65	3	0	197	3	1326	1390	2.27e-22	91.7
NC_082382.1:128349-128533	sp	Q90339	MYSS_CYPCA	91.803	61	5	0	183	1	1392	1452	2.42e-30	114
NC_082382.1:127920-128086	sp	Q90339	MYSS_CYPCA	92.727	55	4	0	166	2	1453	1507	6.77e-27	103
NC_082382.1:127295-127604	sp	Q90339	MYSS_CYPCA	89.320	103	11	0	309	1	1550	1652	4.67e-55	186
NC_082382.1:127001-127205	sp	Q90339	MYSS_CYPCA	92.647	68	5	0	204	1	1653	1720	1.47e-24	97.8
NC_082382.1:126520-126691	sp	Q90339	MYSS_CYPCA	96.491	57	2	0	171	1	1763	1819	7.01e-29	109
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	47.443	352	73	5	7567	8592	1080	1329	0.0	241
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	63.445	238	31	2	8666	9379	1325	1506	0.0	220
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	68.182	176	25	1	6707	7234	894	1038	0.0	209
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	77.551	49	11	0	7341	7487	1034	1082	0.0	75.5
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	69.767	43	13	0	9477	9605	1507	1549	0.0	61.6
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	69.307	101	31	0	4572	4874	526	626	8.77e-93	138
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	54.400	125	21	2	3847	4221	381	469	8.77e-93	131
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	92.982	57	4	0	4319	4489	470	526	8.77e-93	118
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	53.107	177	45	2	6121	6639	762	904	2.85e-78	129
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	80.000	40	8	0	5711	5830	682	721	2.85e-78	87.0
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	72.093	43	12	0	5916	6044	721	763	2.85e-78	75.1
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	77.778	36	6	1	5502	5603	652	687	2.85e-78	68.9
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	52.023	173	21	2	1805	2323	67	177	5.98e-78	173
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	52.427	103	17	2	2394	2702	174	244	5.98e-78	83.6
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	71.875	32	9	0	2939	3034	267	298	5.98e-78	55.8
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	95.238	21	1	0	2791	2853	245	265	5.98e-78	47.4
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	72.115	104	29	0	10335	10646	1548	1651	6.90e-63	151
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	49.664	149	39	1	10727	11173	1652	1764	6.90e-63	115
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	62.810	121	17	1	11363	11725	1762	1854	4.59e-31	139
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	47.443	352	73	5	7567	8592	1080	1329	0.0	241
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	63.445	238	31	2	8666	9379	1325	1506	0.0	220
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	68.182	176	25	1	6707	7234	894	1038	0.0	209
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	77.551	49	11	0	7341	7487	1034	1082	0.0	75.5
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	69.767	43	13	0	9477	9605	1507	1549	0.0	61.6
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	69.307	101	31	0	4572	4874	526	626	8.77e-93	138
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	54.400	125	21	2	3847	4221	381	469	8.77e-93	131
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	92.982	57	4	0	4319	4489	470	526	8.77e-93	118
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	53.107	177	45	2	6121	6639	762	904	2.85e-78	129
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	80.000	40	8	0	5711	5830	682	721	2.85e-78	87.0
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	72.093	43	12	0	5916	6044	721	763	2.85e-78	75.1
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	77.778	36	6	1	5502	5603	652	687	2.85e-78	68.9
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	52.023	173	21	2	1805	2323	67	177	5.98e-78	173
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	52.427	103	17	2	2394	2702	174	244	5.98e-78	83.6
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	71.875	32	9	0	2939	3034	267	298	5.98e-78	55.8
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	95.238	21	1	0	2791	2853	245	265	5.98e-78	47.4
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	72.115	104	29	0	10335	10646	1548	1651	6.90e-63	151
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	49.664	149	39	1	10727	11173	1652	1764	6.90e-63	115
NC_082382.1:151748-164539	sp	P79293	MYH7_PIG	62.810	121	17	1	11363	11725	1762	1854	4.59e-31	139
NC_082382.1:153103-153317	sp	Q90339	MYSS_CYPCA	79.104	67	14	0	14	214	1	67	6.63e-31	116
NC_082382.1:153555-153699	sp	Q8MJV1	MYH2_HORSE	87.234	47	6	0	4	144	70	116	2.33e-23	93.2
NC_082382.1:153786-153943	sp	Q90339	MYSS_CYPCA	96.154	52	2	0	1	156	116	167	9.27e-31	114
NC_082382.1:155216-155355	sp	Q90339	MYSS_CYPCA	93.478	46	3	0	1	138	336	381	9.30e-24	94.4
NC_082382.1:155819-155969	sp	Q90339	MYSS_CYPCA	92.000	50	4	0	1	150	422	471	4.02e-26	101
NC_082382.1:156066-156237	sp	Q28641	MYH4_RABIT	98.246	57	1	0	1	171	473	529	9.60e-34	123
NC_082382.1:156322-156626	sp	Q90339	MYSS_CYPCA	88.119	101	12	0	1	303	529	629	9.61e-48	165
NC_082382.1:158110-158366	sp	Q90339	MYSS_CYPCA	83.529	85	14	0	2	256	810	894	1.22e-21	90.5
NC_082382.1:158454-158697	sp	Q90339	MYSS_CYPCA	92.593	81	6	0	1	243	895	975	6.10e-40	142
NC_082382.1:158790-158967	sp	Q90339	MYSS_CYPCA	86.441	59	8	0	1	177	976	1034	1.66e-25	100
NC_082382.1:159491-159881	sp	Q90339	MYSS_CYPCA	92.857	112	8	0	55	390	1132	1243	7.56e-48	167
NC_082382.1:160413-160610	sp	Q90339	MYSS_CYPCA	92.308	65	5	0	1	195	1326	1390	3.51e-21	88.2
NC_082382.1:160694-160878	sp	Q90339	MYSS_CYPCA	88.525	61	7	0	2	184	1392	1452	3.32e-28	107
NC_082382.1:160962-161128	sp	Q90339	MYSS_CYPCA	96.364	55	2	0	1	165	1453	1507	2.48e-28	107
NC_082382.1:162085-162394	sp	Q90339	MYSS_CYPCA	88.350	103	12	0	1	309	1550	1652	6.31e-55	186
NC_082382.1:162474-162678	sp	Q90339	MYSS_CYPCA	86.765	68	9	0	1	204	1653	1720	1.18e-31	118
NC_082382.1:163110-163281	sp	Q90339	MYSS_CYPCA	94.737	57	3	0	1	171	1763	1819	1.94e-28	108
NC_082382.1:153116-153317	sp	Q90339	MYSS_CYPCA	79.104	67	14	0	1	201	1	67	6.46e-31	115
NC_082382.1:153555-153699	sp	Q8MJV1	MYH2_HORSE	87.234	47	6	0	4	144	70	116	2.33e-23	93.2
NC_082382.1:153786-153943	sp	Q90339	MYSS_CYPCA	96.154	52	2	0	1	156	116	167	9.27e-31	114
NC_082382.1:155216-155355	sp	Q90339	MYSS_CYPCA	93.478	46	3	0	1	138	336	381	9.30e-24	94.4
NC_082382.1:155819-155969	sp	Q90339	MYSS_CYPCA	92.000	50	4	0	1	150	422	471	4.02e-26	101
NC_082382.1:156066-156237	sp	Q28641	MYH4_RABIT	98.246	57	1	0	1	171	473	529	9.60e-34	123
NC_082382.1:156322-156626	sp	Q90339	MYSS_CYPCA	88.119	101	12	0	1	303	529	629	9.61e-48	165
NC_082382.1:158110-158366	sp	Q90339	MYSS_CYPCA	83.529	85	14	0	2	256	810	894	1.22e-21	90.5
NC_082382.1:158454-158697	sp	Q90339	MYSS_CYPCA	92.593	81	6	0	1	243	895	975	6.10e-40	142
NC_082382.1:158790-158967	sp	Q90339	MYSS_CYPCA	86.441	59	8	0	1	177	976	1034	1.66e-25	100
NC_082382.1:159491-159881	sp	Q90339	MYSS_CYPCA	92.857	112	8	0	55	390	1132	1243	7.56e-48	167
NC_082382.1:160413-160610	sp	Q90339	MYSS_CYPCA	92.308	65	5	0	1	195	1326	1390	3.51e-21	88.2
NC_082382.1:160694-160878	sp	Q90339	MYSS_CYPCA	88.525	61	7	0	2	184	1392	1452	3.32e-28	107
NC_082382.1:160962-161128	sp	Q90339	MYSS_CYPCA	96.364	55	2	0	1	165	1453	1507	2.48e-28	107
NC_082382.1:162085-162394	sp	Q90339	MYSS_CYPCA	88.350	103	12	0	1	309	1550	1652	6.31e-55	186
NC_082382.1:162474-162678	sp	Q90339	MYSS_CYPCA	86.765	68	9	0	1	204	1653	1720	1.18e-31	118
NC_082382.1:163110-163281	sp	Q90339	MYSS_CYPCA	94.737	57	3	0	1	171	1763	1819	1.94e-28	108
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	60.440	91	8	1	22827	22555	223	285	6.26e-34	110
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	44.776	67	26	1	23089	22922	165	231	6.26e-34	62.0
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	66.667	48	15	1	19677	19537	385	432	5.50e-23	74.3
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	96.296	27	1	0	19448	19368	424	450	5.50e-23	61.2
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	60.440	91	8	1	22827	22555	223	285	6.26e-34	110
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	44.776	67	26	1	23089	22922	165	231	6.26e-34	62.0
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	66.667	48	15	1	19677	19537	385	432	5.50e-23	74.3
NC_082382.1:176491-226849	sp	Q6PHS9	CA2D2_MOUSE	96.296	27	1	0	19448	19368	424	450	5.50e-23	61.2
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	60.440	91	8	1	22827	22555	223	285	6.26e-34	110
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	44.776	67	26	1	23089	22922	165	231	6.26e-34	62.0
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	66.667	48	15	1	19677	19537	385	432	5.50e-23	74.3
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	96.296	27	1	0	19448	19368	424	450	5.50e-23	61.2
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	60.440	91	8	1	22827	22555	223	285	6.26e-34	110
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	44.776	67	26	1	23089	22922	165	231	6.26e-34	62.0
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	66.667	48	15	1	19677	19537	385	432	5.50e-23	74.3
NC_082382.1:176491-226848	sp	Q6PHS9	CA2D2_MOUSE	96.296	27	1	0	19448	19368	424	450	5.50e-23	61.2
NC_082382.1:228756-228933	sp	Q6PTT0	ACY1B_RAT	70.370	54	16	0	177	16	355	408	8.03e-21	86.3
NC_082382.1:245243-249009	sp	Q1LV46	ABHEA_DANRE	58.333	168	28	3	3257	2769	2	132	3.83e-37	144
NC_082382.1:245243-249009	sp	Q1LV46	ABHEA_DANRE	73.750	80	21	0	2425	2186	132	211	8.53e-33	132
NC_082382.1:245243-249009	sp	Q1LV46	ABHEA_DANRE	74.026	77	19	1	988	758	194	269	7.83e-28	117
NC_082382.1:245243-249009	sp	Q1LV46	ABHEA_DANRE	58.333	168	28	3	3257	2769	2	132	3.83e-37	144
NC_082382.1:245243-249009	sp	Q1LV46	ABHEA_DANRE	73.750	80	21	0	2425	2186	132	211	8.53e-33	132
NC_082382.1:245243-249009	sp	Q1LV46	ABHEA_DANRE	74.026	77	19	1	988	758	194	269	7.83e-28	117
NC_082382.1:248240-248518	sp	Q1LV46	ABHEA_DANRE	71.429	91	21	2	260	3	2	92	1.35e-23	93.6
NC_082382.1:247431-247667	sp	Q1LV46	ABHEA_DANRE	74.359	78	20	0	234	1	133	210	5.06e-38	130
NC_082382.1:245243-246177	sp	Q1LV46	ABHEA_DANRE	88.136	59	7	0	934	758	211	269	2.40e-28	113
NC_082382.1:248240-248500	sp	Q1LV46	ABHEA_DANRE	71.429	91	21	2	260	3	2	92	1.07e-23	93.6
