Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
MHW204-RG	60318225.0	0.0	60318225.0	1.0	30304775.0	30013450.0	60318225.0	59343080.0	0.0	52950134.0	60318225.0	0.0	14235532.0	0.0	6558102.0	0.0	7491224492.0	3771188550.0	3720035942.0	7491224492.0	6586143711.0	0.0	0.0	47326511.0	0.00718577	124.0	124.0	124.0	150.0	150.0	150.0	39.5	128.3	60.2	18142430.0	8539301.0	81061.0	2908748.0	87.8	100.0	98.3833327323541	0.0	87.78463557241614	100.0	0.0	23.600714377785486	0.0
MHW205-RG	58685992.0	0.0	58685992.0	1.0	29469962.0	29216030.0	58685992.0	58121452.0	0.0	56554930.0	58685992.0	0.0	14157467.0	0.0	1228175.0	0.0	7063557671.0	3553860784.0	3509696887.0	7063557671.0	6549698261.0	0.0	0.0	49888798.0	0.007616962	120.0	121.0	120.0	150.0	150.0	150.0	39.5	127.8	58.0	18959265.0	9443909.0	19620.0	637932.0	96.4	100.0	99.0380327898351	0.0	96.36870413641469	100.0	0.0	24.12409932509959	0.0
MHW206-RG	36590773.0	0.0	36590773.0	1.0	18383034.0	18207739.0	36590773.0	36229748.0	0.0	35423016.0	36590773.0	0.0	9848794.0	0.0	528256.0	0.0	3890806331.0	1961480066.0	1929326265.0	3890806331.0	3563952709.0	0.0	0.0	31665938.0	0.008885061	106.0	107.0	106.0	150.0	150.0	150.0	39.5	108.3	54.3	11115229.0	6664422.0	10178.0	325045.0	96.8	100.0	99.01334415646261	0.0	96.80860254031802	100.0	0.0	26.916058865441293	0.0
MHW207-RG	57538134.0	0.0	57538134.0	1.0	28849831.0	28688303.0	57538134.0	57087988.0	0.0	55860534.0	57538134.0	0.0	15276130.0	0.0	609056.0	0.0	6801866529.0	3416655862.0	3385210667.0	6801866529.0	6325081486.0	0.0	0.0	55619149.0	0.008793428	118.0	118.0	118.0	150.0	150.0	150.0	39.4	124.6	55.0	18478851.0	9590077.0	14284.0	460782.0	97.1	100.0	99.21765624168486	0.0	97.08436842946627	100.0	0.0	26.549574930601676	0.0
MHW208-RG	77977928.0	0.0	77977928.0	1.0	39175710.0	38802218.0	77977928.0	76570360.0	0.0	70491042.0	77977928.0	0.0	13806451.0	0.0	2282449.0	0.0	10977435238.0	5531128270.0	5446306968.0	10977435238.0	10193373451.0	0.0	0.0	74356954.0	0.007294637	140.0	141.0	140.0	150.0	150.0	150.0	39.5	206.4	89.8	31033237.0	4357405.0	76101.0	2818437.0	90.4	100.0	98.19491484821192	0.0	90.3987112866092	100.0	0.0	17.705588432665202	0.0
MHW209-RG	68595413.0	0.0	68595413.0	1.0	34496805.0	34098608.0	68595413.0	66869926.0	0.0	56411958.0	68595413.0	0.0	11854902.0	0.0	3289604.0	0.0	9802211493.0	4944592814.0	4857618679.0	9802211493.0	9083487216.0	0.0	0.0	68377958.0	0.007527721	142.0	143.0	142.0	150.0	150.0	150.0	39.4	237.4	107.5	25865938.0	2546784.0	126356.0	4895885.0	82.2	100.0	97.48454462982824	0.0	82.23867388917098	100.0	0.0	17.28235385068678	0.0
MHW210-RG	77895323.0	0.0	77895323.0	1.0	39191817.0	38703506.0	77895323.0	76340714.0	0.0	71508212.0	77895323.0	0.0	12676234.0	0.0	1420879.0	0.0	11183993790.0	5646061066.0	5537932724.0	11183993790.0	10519569649.0	0.0	0.0	77468453.0	0.007364223	143.0	144.0	143.0	150.0	150.0	150.0	39.4	240.7	95.7	33396368.0	2502273.0	65187.0	2206529.0	91.8	100.0	98.0042331938209	0.0	91.80039217502186	100.0	0.0	16.273421191154185	0.0
MHW211-RG	71745607.0	0.0	71745607.0	1.0	36190270.0	35555337.0	71745607.0	69802088.0	0.0	61045002.0	71745607.0	0.0	12273711.0	0.0	2587879.0	0.0	10268086484.0	5198010401.0	5070076083.0	10268086484.0	9580556590.0	0.0	0.0	72014000.0	0.007516683	143.0	144.0	143.0	150.0	150.0	150.0	39.4	244.1	103.3	28348986.0	2365251.0	108225.0	4078582.0	85.1	100.0	97.29109686116392	0.0	85.08535163693018	100.0	0.0	17.10726483922563	0.0
MHW212-RG	66545011.0	0.0	66545011.0	1.0	33496572.0	33048439.0	66545011.0	64718398.0	0.0	52363040.0	66545011.0	0.0	12242223.0	0.0	4580330.0	0.0	9356221563.0	4723227633.0	4632993930.0	9356221563.0	8534631683.0	0.0	0.0	63075631.0	0.007390551	140.0	141.0	140.0	150.0	150.0	150.0	39.4	308.1	861.1	22896797.0	3508590.0	148363.0	5805449.0	78.7	100.0	97.25507145832465	0.0	78.68815289548904	100.0	0.0	18.396905817627708	0.0
MHW213-RG	74129184.0	0.0	74129184.0	1.0	37310857.0	36818327.0	74129184.0	72455506.0	0.0	63631232.0	74129184.0	0.0	13448196.0	0.0	3405545.0	0.0	10347374076.0	5223580630.0	5123793446.0	10347374076.0	9494775879.0	0.0	0.0	71016637.0	0.007479549	139.0	140.0	139.0	150.0	150.0	150.0	39.4	203.8	96.5	27481442.0	4519456.0	106993.0	4119862.0	85.8	100.0	97.74221445631993	0.0	85.83830087755992	100.0	0.0	18.14156756399747	0.0
MHW214-RG	75833142.0	0.0	75833142.0	1.0	38095313.0	37737829.0	75833142.0	74546856.0	0.0	71593484.0	75833142.0	0.0	12529194.0	0.0	1026673.0	0.0	10892874409.0	5489278870.0	5403595539.0	10892874409.0	10209545406.0	0.0	0.0	78470580.0	0.007686001	143.0	144.0	143.0	150.0	150.0	150.0	39.4	229.9	87.7	33409356.0	2519996.0	43886.0	1300190.0	94.4	100.0	98.30379440166148	0.0	94.40922809185462	100.0	0.0	16.522055752351655	0.0
MHW215-RG	90986009.0	0.0	90986009.0	1.0	45724214.0	45261795.0	90986009.0	89035600.0	0.0	82981802.0	90986009.0	0.0	15874442.0	0.0	1789585.0	0.0	13071585179.0	6593641073.0	6477944106.0	13071585179.0	12314205464.0	0.0	0.0	91486899.0	0.007429379	143.0	144.0	143.0	150.0	150.0	150.0	39.4	252.4	100.9	39038449.0	2637606.0	81010.0	2760735.0	91.2	100.0	97.85636382842114	0.0	91.20281558893302	100.0	0.0	17.44712420565672	0.0
MHW216-RG	72767131.0	0.0	72767131.0	1.0	36601237.0	36165894.0	72767131.0	70949244.0	0.0	61405302.0	72767131.0	0.0	12612715.0	0.0	2675788.0	0.0	10444095021.0	5271122706.0	5172972315.0	10444095021.0	9749167477.0	0.0	0.0	73527737.0	0.00754195	143.0	144.0	143.0	150.0	150.0	150.0	39.4	250.0	105.1	28684628.0	2221436.0	118424.0	4450134.0	84.4	100.0	97.50177453059129	0.0	84.38604237399437	100.0	0.0	17.332983761583236	0.0
MHW217-RG	90388717.0	0.0	90388717.0	1.0	45476169.0	44912548.0	90388717.0	88018730.0	0.0	75463488.0	90388717.0	0.0	15176066.0	0.0	3235518.0	0.0	12990149822.0	6558914183.0	6431235639.0	12990149822.0	12159643472.0	0.0	0.0	89230003.0	0.007338209	143.0	144.0	143.0	150.0	150.0	150.0	39.4	258.1	108.7	35419067.0	2568060.0	154586.0	5867652.0	83.5	100.0	97.37800570838947	0.0	83.48773000063714	100.0	0.0	16.78977919334777	0.0
MHW218-RG	71602615.0	0.0	71602615.0	1.0	35997003.0	35605612.0	71602615.0	70204850.0	0.0	65657872.0	71602615.0	0.0	11434775.0	0.0	1363146.0	0.0	10296413946.0	5193135210.0	5103278736.0	10296413946.0	9687882103.0	0.0	0.0	74073404.0	0.007645986	143.0	144.0	143.0	150.0	150.0	150.0	39.4	246.1	96.9	30842239.0	2125656.0	61979.0	2072551.0	91.7	100.0	98.04788554161046	0.0	91.69758953635981	100.0	0.0	15.969772891674417	0.0
MHW219-RG	92104304.0	0.0	92104304.0	1.0	46214104.0	45890200.0	92104304.0	90620804.0	0.0	87543826.0	92104304.0	0.0	13600602.0	0.0	979907.0	0.0	13288947179.0	6688772149.0	6600175030.0	13288947179.0	12654955765.0	0.0	0.0	91638524.0	0.007241316	144.0	145.0	144.0	150.0	150.0	150.0	39.3	276.8	113.9	41583969.0	2352328.0	50110.0	1323995.0	95.0	100.0	98.3893260840449	0.0	95.04857232296115	100.0	0.0	14.766521660051849	0.0
MHW220-RG	91231117.0	0.0	91231117.0	1.0	45753792.0	45477325.0	91231117.0	89952460.0	0.0	87149090.0	91231117.0	0.0	14322204.0	0.0	986757.0	0.0	13038498700.0	6556407747.0	6482090953.0	13038498700.0	12353792328.0	0.0	0.0	88929499.0	0.007198559	142.0	143.0	143.0	150.0	150.0	150.0	39.4	249.2	107.1	40327116.0	3386848.0	45118.0	1217148.0	95.5	100.0	98.59844202061015	0.0	95.52561983867851	100.0	0.0	15.69881469279829	0.0
MHW221-RG	83954911.0	0.0	83954911.0	1.0	42104893.0	41850018.0	83954911.0	82725084.0	0.0	79969198.0	83954911.0	0.0	12819001.0	0.0	959923.0	0.0	12062503566.0	6065423904.0	5997079662.0	12062503566.0	11441742300.0	0.0	0.0	84271798.0	0.007365295	143.0	144.0	143.0	150.0	150.0	150.0	39.4	256.1	107.9	37394233.0	2732062.0	46285.0	1189962.0	95.3	100.0	98.53513393635781	0.0	95.25255526743396	100.0	0.0	15.268911427944937	0.0
MHW222-RG	93038979.0	0.0	93038979.0	1.0	46657166.0	46381813.0	93038979.0	91666522.0	0.0	88515682.0	93038979.0	0.0	14630806.0	0.0	1081721.0	0.0	13375123130.0	6725324391.0	6649798739.0	13375123130.0	12668753882.0	0.0	0.0	94095828.0	0.007427394	143.0	144.0	143.0	150.0	150.0	150.0	39.4	256.7	106.6	41509564.0	2906339.0	51524.0	1365834.0	95.1	100.0	98.52485805976009	0.0	95.13827747400366	100.0	0.0	15.725458466176848	0.0
MHW223-RG	76428782.0	0.0	76428782.0	1.0	38329087.0	38099695.0	76428782.0	75266652.0	0.0	72574620.0	76428782.0	0.0	12583050.0	0.0	937478.0	0.0	10985937938.0	5525829942.0	5460107996.0	10985937938.0	10393810737.0	0.0	0.0	78149985.0	0.007518896	143.0	144.0	143.0	150.0	150.0	150.0	39.4	256.6	104.4	34139657.0	2278777.0	44634.0	1170258.0	95.0	100.0	98.47946026406649	0.0	94.95718510861523	100.0	0.0	16.46375837835542	0.0
MHW224-RG	93647763.0	0.0	93647763.0	1.0	46977761.0	46670002.0	93647763.0	92136840.0	0.0	88694776.0	93647763.0	0.0	15151132.0	0.0	1130889.0	0.0	13493441266.0	6789894644.0	6703546622.0	13493441266.0	12814475165.0	0.0	0.0	96096797.0	0.007499082	144.0	145.0	144.0	150.0	150.0	150.0	39.3	272.4	110.6	42109624.0	2406170.0	56033.0	1496593.0	94.7	100.0	98.3865893304894	0.0	94.71104611436367	100.0	0.0	16.178850956642712	0.0
MHW225-RG	107042083.0	0.0	107042083.0	1.0	53696999.0	53345084.0	107042083.0	105421782.0	0.0	102130332.0	107042083.0	0.0	16481775.0	0.0	1085760.0	0.0	15394288820.0	7745364455.0	7648924365.0	15394288820.0	14618183632.0	0.0	0.0	103845387.0	0.00710385	143.0	144.0	143.0	150.0	150.0	150.0	39.4	262.5	108.3	48063192.0	3170009.0	52977.0	1424713.0	95.4	100.0	98.48629533862864	0.0	95.41138320337058	100.0	0.0	15.397472225946874	0.0
MHW226-RG	104661210.0	0.0	104661210.0	1.0	52516989.0	52144221.0	104661210.0	103004898.0	0.0	99379890.0	104661210.0	0.0	15964227.0	0.0	1134112.0	0.0	15098521467.0	7602035887.0	7496485580.0	15098521467.0	14363210264.0	0.0	0.0	103791758.0	0.007226223	144.0	145.0	144.0	150.0	150.0	150.0	39.4	274.2	110.9	47207422.0	2667099.0	58834.0	1569094.0	95.0	100.0	98.41745380165202	0.0	94.9538897935539	100.0	0.0	15.253241387138559	0.0
MHW227-RG	106297730.0	0.0	106297730.0	1.0	53315383.0	52982347.0	106297730.0	104777424.0	0.0	101198504.0	106297730.0	0.0	17332163.0	0.0	1263041.0	0.0	15214261275.0	7653114044.0	7561147231.0	15214261275.0	14404254807.0	0.0	0.0	107240360.0	0.007445048	143.0	144.0	143.0	150.0	150.0	150.0	39.4	254.7	109.5	46980544.0	3797763.0	58660.0	1551745.0	95.2	100.0	98.56976625935474	0.0	95.20288344821662	100.0	0.0	16.30529927591116	0.0
MHW228-RG	104933503.0	0.0	104933503.0	1.0	52626685.0	52306818.0	104933503.0	103525912.0	0.0	100322222.0	104933503.0	0.0	16894660.0	0.0	1179584.0	0.0	15003885159.0	7545884399.0	7458000760.0	15003885159.0	14185407975.0	0.0	0.0	103306557.0	0.007282594	142.0	143.0	143.0	150.0	150.0	150.0	39.4	243.8	104.8	46229375.0	4085811.0	52926.0	1394844.0	95.6	100.0	98.65858762000921	0.0	95.60552076489813	100.0	0.0	16.100348808521144	0.0
MHW229-RG	100783760.0	0.0	100783760.0	1.0	50535306.0	50248454.0	100783760.0	99449604.0	0.0	96243840.0	100783760.0	0.0	16162390.0	0.0	1184687.0	0.0	14355707218.0	7216857779.0	7138849439.0	14355707218.0	13545651277.0	0.0	0.0	99530953.0	0.007347816	142.0	143.0	142.0	150.0	150.0	150.0	39.4	236.7	103.2	43969908.0	4304257.0	51217.0	1399420.0	95.5	100.0	98.67621926389728	0.0	95.49538536764256	100.0	0.0	16.036700754169125	0.0
MHW230-RG	101978668.0	0.0	101978668.0	1.0	51149707.0	50828961.0	101978668.0	100455992.0	0.0	96930102.0	101978668.0	0.0	16540173.0	0.0	1192867.0	0.0	14617537838.0	7353236368.0	7264301470.0	14617537838.0	13851235259.0	0.0	0.0	101389681.0	0.007319902	143.0	144.0	143.0	150.0	150.0	150.0	39.4	260.0	110.5	45292651.0	3342063.0	57631.0	1535651.0	95.0	100.0	98.50686812265482	0.0	95.04939013323846	100.0	0.0	16.219247931341876	0.0
MHW231-RG	87902735.0	0.0	87902735.0	1.0	44072504.0	43830231.0	87902735.0	86783802.0	0.0	84035064.0	87902735.0	0.0	14523069.0	0.0	1037369.0	0.0	12480994783.0	6274103762.0	6206891021.0	12480994783.0	11789709688.0	0.0	0.0	85560121.0	0.007257186	141.0	142.0	142.0	150.0	150.0	150.0	39.4	234.2	102.8	38194631.0	3955291.0	44021.0	1197958.0	95.6	100.0	98.72707828715454	0.0	95.60005613022166	100.0	0.0	16.521748726020867	0.0
MHW232-RG	98022972.0	0.0	98022972.0	1.0	49150465.0	48872507.0	98022972.0	96737118.0	0.0	93741236.0	98022972.0	0.0	15846410.0	0.0	1079157.0	0.0	13946315263.0	7010856941.0	6935458322.0	13946315263.0	13182221312.0	0.0	0.0	95214952.0	0.007222983	142.0	143.0	142.0	150.0	150.0	150.0	39.4	237.8	103.3	42829736.0	4185467.0	47604.0	1305752.0	95.6	100.0	98.68821157554783	0.0	95.63190554965014	100.0	0.0	16.1660166761726	0.0
MHW233-RG	90644479.0	0.0	90644479.0	1.0	45450381.0	45194098.0	90644479.0	89372094.0	0.0	86334800.0	90644479.0	0.0	15539035.0	0.0	1070614.0	0.0	12963649790.0	6517566003.0	6446083787.0	12963649790.0	12264538882.0	0.0	0.0	90028668.0	0.007340567	143.0	143.0	143.0	150.0	150.0	150.0	39.4	246.1	102.7	40072570.0	3237946.0	46647.0	1328884.0	95.2	100.0	98.59629067976661	0.0	95.2455140704157	100.0	0.0	17.142836686170373	0.0
MHW234-RG	100884023.0	0.0	100884023.0	1.0	50600689.0	50283334.0	100884023.0	99458518.0	0.0	96182812.0	100884023.0	0.0	16433131.0	0.0	1194049.0	0.0	14283337385.0	7186175065.0	7097162320.0	14283337385.0	13465388364.0	0.0	0.0	101936429.0	0.007570256	141.0	142.0	141.0	150.0	150.0	150.0	39.4	240.2	109.8	43658130.0	4590030.0	52973.0	1428126.0	95.3	100.0	98.58698636552192	0.0	95.33998460786997	100.0	0.0	16.289131332520316	0.0
MHW235-RG	87906906.0	0.0	87906906.0	1.0	44095050.0	43811856.0	87906906.0	86551054.0	0.0	83366078.0	87906906.0	0.0	13993976.0	0.0	1100298.0	0.0	12635166938.0	6356945381.0	6278221557.0	12635166938.0	11972318645.0	0.0	0.0	88545439.0	0.007395848	143.0	144.0	143.0	150.0	150.0	150.0	39.3	261.3	108.9	39183414.0	2649115.0	50217.0	1392781.0	94.8	100.0	98.45762743600599	0.0	94.83450367369318	100.0	0.0	15.91908603858723	0.0
MHW236-RG	99170374.0	0.0	99170374.0	1.0	49724449.0	49445925.0	99170374.0	97874614.0	0.0	94289258.0	99170374.0	0.0	16636530.0	0.0	1319871.0	0.0	14193285509.0	7134950844.0	7058334665.0	14193285509.0	13439437129.0	0.0	0.0	97252498.0	0.007236352	143.0	143.0	143.0	150.0	150.0	150.0	39.4	240.8	100.4	43581761.0	3721598.0	54920.0	1579028.0	95.1	100.0	98.69340010757648	0.0	95.07805022495933	100.0	0.0	16.775705615469395	0.0
MHW237-RG	91244066.0	0.0	91244066.0	1.0	45754443.0	45489623.0	91244066.0	89964314.0	0.0	86964358.0	91244066.0	0.0	15064146.0	0.0	1042479.0	0.0	13080496261.0	6576487826.0	6504008435.0	13080496261.0	12399911450.0	0.0	0.0	89223579.0	0.007195501	143.0	144.0	143.0	150.0	150.0	150.0	39.4	250.0	104.3	40517676.0	3103897.0	46070.0	1314514.0	95.3	100.0	98.59744084618062	0.0	95.30960402400305	100.0	0.0	16.509726780479074	0.0
MHW238-RG	92375787.0	0.0	92375787.0	1.0	46329410.0	46046377.0	92375787.0	90990540.0	0.0	87562488.0	92375787.0	0.0	14999113.0	0.0	1165514.0	0.0	13292022982.0	6685151801.0	6606871181.0	13292022982.0	12606276104.0	0.0	0.0	92629130.0	0.007347858	143.0	144.0	143.0	150.0	150.0	150.0	39.3	261.8	106.7	41281877.0	2651003.0	53569.0	1508821.0	94.8	100.0	98.50042197746039	0.0	94.78943654358257	100.0	0.0	16.237061125119293	0.0
MHW239-RG	67012085.0	0.0	67012085.0	1.0	33603588.0	33408497.0	67012085.0	66068786.0	0.0	63693716.0	67012085.0	0.0	11032260.0	0.0	865786.0	0.0	9629506725.0	4841872103.0	4787634622.0	9629506725.0	9121500835.0	0.0	0.0	69196800.0	0.00758612	143.0	144.0	143.0	150.0	150.0	150.0	39.4	251.2	102.7	29808021.0	2153644.0	39007.0	1033721.0	95.0	100.0	98.59234494792992	0.0	95.04810363682908	100.0	0.0	16.463090202312017	0.0
MHW240-RG	89047186.0	0.0	89047186.0	1.0	44675492.0	44371694.0	89047186.0	87636932.0	0.0	84602112.0	89047186.0	0.0	13674755.0	0.0	973569.0	0.0	12864616710.0	6473632331.0	6390984379.0	12864616710.0	12244932558.0	0.0	0.0	90336180.0	0.007377434	144.0	145.0	144.0	150.0	150.0	150.0	39.3	274.3	110.2	40285791.0	2174436.0	49054.0	1309185.0	95.0	100.0	98.41628459769632	0.0	95.00818139272812	100.0	0.0	15.356751419410378	0.0
MHW241-RG	87856171.0	0.0	87856171.0	1.0	44060489.0	43795682.0	87856171.0	86566134.0	0.0	83606408.0	87856171.0	0.0	14421279.0	0.0	1006289.0	0.0	12604866058.0	6338115916.0	6266750142.0	12604866058.0	11953044620.0	0.0	0.0	87806034.0	0.007345913	143.0	144.0	143.0	150.0	150.0	150.0	39.4	258.4	108.3	39136471.0	2816231.0	47764.0	1282601.0	95.2	100.0	98.53164896066322	0.0	95.16281787422763	100.0	0.0	16.414645477777537	0.0
MHW258-RG	81368226.0	0.0	81368226.0	1.0	40791622.0	40576604.0	81368226.0	80347392.0	0.0	77929346.0	81368226.0	0.0	13617761.0	0.0	929948.0	0.0	11737281193.0	5897068257.0	5840212936.0	11737281193.0	11043513201.0	0.0	0.0	80995216.0	0.007334189	144.0	145.0	144.0	150.0	150.0	150.0	39.4	225.9	94.3	36406544.0	2660755.0	36299.0	1070098.0	95.8	100.0	98.74541445698964	0.0	95.7736819775326	100.0	0.0	16.73596890265249	0.0
MHW260-RG	88703769.0	0.0	88703769.0	1.0	44474996.0	44228773.0	88703769.0	87418580.0	0.0	84462344.0	88703769.0	0.0	15148491.0	0.0	1059932.0	0.0	12691614905.0	6380608340.0	6311006565.0	12691614905.0	11959807531.0	0.0	0.0	90469130.0	0.00756443	143.0	143.0	143.0	150.0	150.0	150.0	39.4	237.6	99.0	39262041.0	3107348.0	45784.0	1294117.0	95.2	100.0	98.5511449913701	0.0	95.21843880162521	100.0	0.0	17.077618201319044	0.0
MHW263-RG	80026083.0	0.0	80026083.0	1.0	40123664.0	39902419.0	80026083.0	79019616.0	0.0	76676926.0	80026083.0	0.0	13854607.0	0.0	887936.0	0.0	11499770464.0	5779280579.0	5720489885.0	11499770464.0	10788139264.0	0.0	0.0	80180154.0	0.007432251	143.0	144.0	143.0	150.0	150.0	150.0	39.4	219.1	96.5	35262504.0	3176189.0	35149.0	1035966.0	95.8	100.0	98.74232629878937	0.0	95.81491824359316	100.0	0.0	17.3126141885515	0.0
MHW265-RG	80837548.0	0.0	80837548.0	1.0	40525475.0	40312073.0	80837548.0	79853552.0	0.0	77065236.0	80837548.0	0.0	16035818.0	0.0	1091633.0	0.0	11408279702.0	5735737516.0	5672542186.0	11408279702.0	10651366063.0	0.0	0.0	84455818.0	0.007929106	141.0	142.0	141.0	150.0	150.0	150.0	39.4	210.5	92.0	34369138.0	4280883.0	40288.0	1236467.0	95.3	100.0	98.7827488285518	0.0	95.33346558210796	100.0	0.0	19.83709105080723	0.0
MHW267-RG	78362114.0	0.0	78362114.0	1.0	39295566.0	39066548.0	78362114.0	77262112.0	0.0	74617652.0	78362114.0	0.0	13142871.0	0.0	964047.0	0.0	11204702168.0	5633941096.0	5570761072.0	11204702168.0	10578602427.0	0.0	0.0	80241368.0	0.007585253	142.0	143.0	143.0	150.0	150.0	150.0	39.4	240.7	99.7	34625732.0	2803705.0	41864.0	1159755.0	95.2	100.0	98.59625788043441	0.0	95.22159139300402	100.0	0.0	16.771970955250133	0.0
MHW268-RG	96881160.0	0.0	96881160.0	1.0	48586526.0	48294634.0	96881160.0	95550372.0	0.0	92279422.0	96881160.0	0.0	15519617.0	0.0	1118277.0	0.0	14017505483.0	7048280826.0	6969224657.0	14017505483.0	13233094046.0	0.0	0.0	97793600.0	0.007390079	144.0	145.0	144.0	150.0	150.0	150.0	39.4	241.0	98.8	43619349.0	2664806.0	48911.0	1442120.0	95.3	100.0	98.62637069993795	0.0	95.2501208697336	100.0	0.0	16.019231190047684	0.0
MHW269-RG	76351301.0	0.0	76351301.0	1.0	38274298.0	38077003.0	76351301.0	75394564.0	0.0	72919674.0	76351301.0	0.0	12993292.0	0.0	971448.0	0.0	10818780219.0	5436173356.0	5382606863.0	10818780219.0	10158473053.0	0.0	0.0	77342060.0	0.007613552	141.0	142.0	141.0	150.0	150.0	150.0	39.4	217.4	92.8	32984239.0	3585244.0	37048.0	1090751.0	95.5	100.0	98.74692770461108	0.0	95.50547671741704	100.0	0.0	17.01777419614631	0.0
MHW270-RG	76814119.0	0.0	76814119.0	1.0	38509827.0	38304292.0	76814119.0	75844450.0	0.0	73523972.0	76814119.0	0.0	14262660.0	0.0	912199.0	0.0	10994288041.0	5525274584.0	5469013457.0	10994288041.0	10280927082.0	0.0	0.0	78987987.0	0.007682963	143.0	143.0	143.0	150.0	150.0	150.0	39.4	212.1	91.0	33411989.0	3444755.0	33879.0	1031602.0	95.7	100.0	98.73764222954897	0.0	95.71674186616656	100.0	0.0	18.56775835702809	0.0
MHW271-RG	67199893.0	0.0	67199893.0	1.0	33686130.0	33513763.0	67199893.0	66452230.0	0.0	64565192.0	67199893.0	0.0	11839271.0	0.0	785923.0	0.0	9689892276.0	4867776740.0	4822115536.0	9689892276.0	9064647375.0	0.0	0.0	67439830.0	0.007439874	144.0	145.0	144.0	150.0	150.0	150.0	39.4	206.0	87.9	29807748.0	2561041.0	28559.0	828767.0	96.1	100.0	98.88740447845653	0.0	96.07930774532633	100.0	0.0	17.617990850074715	0.0
MHW272-RG	76306815.0	0.0	76306815.0	1.0	38249037.0	38057778.0	76306815.0	75426488.0	0.0	72877722.0	76306815.0	0.0	13656954.0	0.0	977777.0	0.0	10920895448.0	5486179115.0	5434716333.0	10920895448.0	10201787399.0	0.0	0.0	77655036.0	0.007611905	143.0	143.0	143.0	150.0	150.0	150.0	39.4	206.5	88.5	33091181.0	3455791.0	36584.0	1129688.0	95.5	100.0	98.84633240163411	0.0	95.50617726608036	100.0	0.0	17.897423709795778	0.0
MHW273-RG	87479381.0	0.0	87479381.0	1.0	43886574.0	43592807.0	87479381.0	86200624.0	0.0	83239220.0	87479381.0	0.0	14040578.0	0.0	940440.0	0.0	12693300402.0	6385888730.0	6307411672.0	12693300402.0	12021509294.0	0.0	0.0	86843273.0	0.007223991	145.0	146.0	145.0	150.0	150.0	150.0	39.4	258.0	111.9	39686519.0	2071335.0	45694.0	1296764.0	95.2	100.0	98.53821896613557	0.0	95.15295952997198	100.0	0.0	16.05015700785537	0.0
MHW274-RG	88034271.0	0.0	88034271.0	1.0	44154820.0	43879451.0	88034271.0	86869602.0	0.0	84146322.0	88034271.0	0.0	14130603.0	0.0	957340.0	0.0	12740045021.0	6408299868.0	6331745153.0	12740045021.0	12032751268.0	0.0	0.0	86586441.0	0.007195897	144.0	145.0	144.0	150.0	150.0	150.0	39.4	243.5	104.5	39795043.0	2403605.0	42944.0	1193209.0	95.6	100.0	98.6770277225332	0.0	95.58359607476048	100.0	0.0	16.051252358300324	0.0
MHW275-RG	83010376.0	0.0	83010376.0	1.0	41637930.0	41372446.0	83010376.0	81831634.0	0.0	79074256.0	83010376.0	0.0	14163866.0	0.0	978770.0	0.0	11985566109.0	6028916520.0	5956649589.0	11985566109.0	11326976095.0	0.0	0.0	83786240.0	0.007397053	144.0	145.0	144.0	150.0	150.0	150.0	39.4	246.0	102.8	37317299.0	2341916.0	43081.0	1213521.0	95.3	100.0	98.58000643196702	0.0	95.25827951917721	100.0	0.0	17.062765743887244	0.0
MHW276-RG	82395001.0	0.0	82395001.0	1.0	41313084.0	41081917.0	82395001.0	81356344.0	0.0	78749516.0	82395001.0	0.0	15079418.0	0.0	1037369.0	0.0	11639665948.0	5852728685.0	5786937263.0	11639665948.0	10912802760.0	0.0	0.0	84170558.0	0.00771301	141.0	142.0	141.0	150.0	150.0	150.0	39.4	217.3	95.3	35446196.0	4048955.0	39931.0	1143090.0	95.6	100.0	98.73941745567792	0.0	95.5755993012246	100.0	0.0	18.301374861321985	0.0
MHW277-RG	86262811.0	0.0	86262811.0	1.0	43268542.0	42994269.0	86262811.0	85066806.0	0.0	82262224.0	86262811.0	0.0	13817067.0	0.0	921976.0	0.0	12504986806.0	6289164545.0	6215822261.0	12504986806.0	11823656346.0	0.0	0.0	85268741.0	0.007211707	144.0	145.0	145.0	150.0	150.0	150.0	39.4	250.8	108.6	39115732.0	2148030.0	43670.0	1225971.0	95.4	100.0	98.61353347272673	0.0	95.36232710988284	100.0	0.0	16.017408706980348	0.0
